datetime,year,month,day,hour,system:time_start,temp_c,wind_speed,pressure_kpa,solar_rad,precip,soil_moisture,ndvi,temp_c_lag1,precip_lag1,ndvi_lag1,soil_moisture_lag1,temp_c_lag4,soil_moisture_lag4,temp_c_roll24h,solar_rad_roll24h,soil_moisture_roll24h,precip_cum48h,sin_hour,cos_hour,sin_doy,cos_doy,predicted_et_mm,et_crop_adjusted_mm,effective_precip_mm,et_green_mm,et_blue_mm
1990-01-05 00:00:00,1990,1,5,0,631497600,11.969745862500334,4.057328086633616,99.42876037756258,0.9107904783781041,0.0,0.08,0.32783324942231373,19.944898018907317,0.0,0.29474917549247387,0.08,11.497231740700242,0.08,19.350214511836167,3.943908115185818,0.08,0.0,0.0,1.0,0.08590610426133272,0.9963032375991965,2.3616466864960683,1.1808233432480342,0.0,0.0,1.1808233432480342
1990-01-05 06:00:00,1990,1,5,6,631519200,18.393674682899494,4.742096682022442,99.44970247155425,0.028006879838826992,0.0,0.08,0.2753930027072716,11.969745862500334,0.0,0.32783324942231373,0.08,22.413514340826204,0.08,18.34525459735449,3.8701133155082976,0.08,0.0,1.0,6.123233995736766e-17,0.08590610426133272,0.9963032375991965,2.6878337302992357,1.3439168651496178,0.0,0.0,1.3439168651496178
1990-01-05 12:00:00,1990,1,5,12,631540800,23.55944510827568,4.248059295327334,99.2339034262079,13.520930677615622,0.0,0.08,0.3176389994183555,18.393674682899494,0.0,0.2753930027072716,0.08,23.072699825110817,0.08,18.466940918145706,3.8017013506200255,0.08,0.0,1.2246467991473532e-16,-1.0,0.08590610426133272,0.9963032375991965,4.815725689264268,2.407862844632134,0.0,0.0,2.407862844632134
1990-01-05 18:00:00,1990,1,5,18,631562400,18.041870110826444,4.008105968991995,99.8342585774001,0.22059640512118056,0.0,0.08,0.34550155779087854,23.55944510827568,0.0,0.3176389994183555,0.08,19.944898018907317,0.08,17.991183941125488,3.6700811102384336,0.08,0.0,-1.0,-1.8369701987210297e-16,0.08590610426133272,0.9963032375991965,2.8485837553846083,1.4242918776923041,0.0,0.0,1.4242918776923041
1990-01-06 00:00:00,1990,1,6,0,631584000,13.219416470706888,3.8835799336474497,99.4898508598378,0.12864640480394451,0.0,0.08,0.3072010410267336,18.041870110826444,0.0,0.34550155779087854,0.08,11.969745862500334,0.08,18.303601593177127,3.474545091844894,0.08,0.0,0.0,1.0,0.10303137904317879,0.9946781061893646,2.3740592133444354,1.1870296066722177,0.0,0.0,1.1870296066722177
1990-01-06 06:00:00,1990,1,6,6,631605600,17.859302621727295,4.861518826990602,99.3536875130055,0.3170406881563568,0.0,0.08,0.28891433383319814,13.219416470706888,0.0,0.3072010410267336,0.08,18.393674682899494,0.08,18.170008577884076,3.5468035439242764,0.08,0.0,1.0,6.123233995736766e-17,0.10303137904317879,0.9946781061893646,2.7492181658879162,1.3746090829439581,0.0,0.0,1.3746090829439581
1990-01-06 12:00:00,1990,1,6,12,631627200,21.937580822340323,4.217406770091083,99.1308698735864,13.721356489701739,0.0,0.08,0.3085939063666354,17.859302621727295,0.0,0.28891433383319814,0.08,23.55944510827568,0.08,17.764542506400236,3.5969099969458056,0.08,0.0,1.2246467991473532e-16,-1.0,0.10303137904317879,0.9946781061893646,4.6977579072166025,2.3488789536083012,0.0,0.0,2.3488789536083012
1990-01-06 18:00:00,1990,1,6,18,631648800,18.86804620581419,5.574181932542896,99.6385458198255,0.8812469036143531,0.0,0.08,0.3078604765050428,21.937580822340323,0.0,0.3085939063666354,0.08,18.041870110826444,0.08,17.971086530147176,3.762072621569099,0.08,0.0,-1.0,-1.8369701987210297e-16,0.10303137904317879,0.9946781061893646,2.962115477181779,1.4810577385908894,0.0,0.0,1.4810577385908894
1990-01-07 00:00:00,1990,1,7,0,631670400,10.97248509524306,4.008693378138222,99.69624745167499,0.6841887838942167,0.0,0.08,0.33318658367960524,18.86804620581419,0.0,0.3078604765050428,0.08,13.219416470706888,0.08,17.409353686281218,3.900958216341667,0.08,0.0,0.0,1.0,0.1201261651823505,0.9927586335250793,2.245713983143381,1.1228569915716906,0.0,0.0,1.1228569915716906
1990-01-07 06:00:00,1990,1,7,6,631692000,17.561318262916856,3.830040250773264,99.54487630940045,0.1595104462530197,0.0,0.08,0.2992203170153462,10.97248509524306,0.0,0.33318658367960524,0.08,17.859302621727295,0.08,17.33485759657861,3.8615756558658325,0.08,0.0,1.0,6.123233995736766e-17,0.1201261651823505,0.9927586335250793,2.737276301874134,1.368638150937067,0.0,0.0,1.368638150937067
1990-01-07 12:00:00,1990,1,7,12,631713600,20.64338322447435,7.160725747786655,99.32463517055757,13.421546175837157,0.0,0.08,0.28532243358656834,17.561318262916856,0.0,0.2992203170153462,0.08,21.937580822340323,0.08,17.011308197112115,3.786623077399687,0.08,0.0,1.2246467991473532e-16,-1.0,0.1201261651823505,0.9927586335250793,4.742869734187269,2.3714348670936345,0.0,0.0,2.3714348670936345
1990-01-07 18:00:00,1990,1,7,18,631735200,14.172188118351919,4.319605290316877,99.83860550862529,0.23855028348388846,0.0,0.08,0.298682952865789,20.64338322447435,0.0,0.28532243358656834,0.08,18.86804620581419,0.08,15.837343675246546,3.625948922367071,0.08,0.0,-1.0,-1.8369701987210297e-16,0.1201261651823505,0.9927586335250793,2.4865356614507714,1.2432678307253857,0.0,0.0,1.2432678307253857
1990-01-08 00:00:00,1990,1,8,0,631756800,13.917405173196686,4.25890176472646,99.42549982778944,0.5499580891080545,0.0,0.08,0.27085608726484195,14.172188118351919,0.0,0.298682952865789,0.08,10.97248509524306,0.08,16.573573694734954,3.5923912486705305,0.08,0.0,0.0,1.0,0.13718540405660057,0.9905453876091833,2.4316790739317837,1.2158395369658919,0.0,0.0,1.2158395369658919
1990-01-08 06:00:00,1990,1,8,6,631778400,18.278777400470243,5.889879455382392,99.5106218457582,0.8802873933074884,0.0,0.08,0.3176004526272018,13.917405173196686,0.0,0.27085608726484195,0.08,17.561318262916856,0.08,16.7529384791233,3.772585485434148,0.08,0.0,1.0,6.123233995736766e-17,0.13718540405660057,0.9905453876091833,2.9165296031857726,1.4582648015928863,0.0,0.0,1.4582648015928863
1990-01-08 12:00:00,1990,1,8,12,631800000,23.631714816092725,5.6675807637449305,99.25914919575193,13.793992073649846,0.0,0.08,0.29267792944748333,18.278777400470243,0.0,0.3176004526272018,0.08,20.64338322447435,0.08,17.500021377027892,3.86569695988732,0.08,0.0,1.2246467991473532e-16,-1.0,0.13718540405660057,0.9905453876091833,4.8980207636842925,2.4490103818421463,0.0,0.0,2.4490103818421463
1990-01-08 18:00:00,1990,1,8,18,631821600,15.125212892777185,4.7525816980013875,99.33133670280645,0.36325491392017834,0.0,0.08,0.2828968276294934,23.631714816092725,0.0,0.29267792944748333,0.08,14.172188118351919,0.08,17.73827757063421,3.8968731174963924,0.08,0.0,-1.0,-1.8369701987210297e-16,0.13718540405660057,0.9905453876091833,2.608025321493481,1.3040126607467406,0.0,0.0,1.3040126607467406
1990-01-09 00:00:00,1990,1,9,0,631843200,12.273509984795758,6.258150996975665,99.24222601841373,0.34974158858994264,0.0,0.08,0.3102936068698482,15.125212892777185,0.0,0.2828968276294934,0.08,13.917405173196686,0.08,17.327303773533977,3.8468189923668645,0.08,0.0,0.0,1.0,0.1542040475626894,0.988039023376751,2.404252964784878,1.202126482392439,0.0,0.0,1.202126482392439
1990-01-09 06:00:00,1990,1,9,6,631864800,19.472030844443786,8.806119240868345,99.33948566738714,0.7817820359779403,0.0,0.08,0.27556970576589396,12.273509984795758,0.0,0.3102936068698482,0.08,18.278777400470243,0.08,17.625617134527364,3.8221926530344774,0.08,0.0,1.0,6.123233995736766e-17,0.1542040475626894,0.988039023376751,3.07878692060098,1.53939346030049,0.0,0.0,1.53939346030049
1990-01-09 12:00:00,1990,1,9,12,631886400,22.102407179916117,4.320564285179032,99.71602874664828,13.947338810762202,0.0,0.08,0.23311688974785214,19.472030844443786,0.0,0.27556970576589396,0.08,23.631714816092725,0.08,17.24329022548321,3.8605293373125664,0.08,0.0,1.2246467991473532e-16,-1.0,0.1542040475626894,0.988039023376751,4.573118565574898,2.286559282787449,0.0,0.0,2.286559282787449
1990-01-09 18:00:00,1990,1,9,18,631908000,16.974990804915222,8.181713190504055,99.56332709818346,0.5636729396048047,0.0,0.08,0.31622444572083536,22.102407179916117,0.0,0.23311688974785214,0.08,15.125212892777185,0.08,17.70573470351772,3.910633843733723,0.08,0.0,-1.0,-1.8369701987210297e-16,0.1542040475626894,0.988039023376751,2.9619829397414272,1.4809914698707136,0.0,0.0,1.4809914698707136
1990-01-10 00:00:00,1990,1,10,0,631929600,12.970073161289937,4.231724835270676,99.91944362569318,0.7806339721539941,0.0,0.08,0.2960294527222298,16.974990804915222,0.0,0.31622444572083536,0.08,12.273509984795758,0.08,17.879875497641265,4.018356939624736,0.08,0.0,0.0,1.0,0.17117705961019986,0.985240282501282,2.4024953695783644,1.2012476847891822,0.0,0.0,1.2012476847891822
1990-01-10 06:00:00,1990,1,10,6,631951200,17.55030999418681,5.622515924288227,99.11735139708891,0.9689907724091241,0.0,0.08,0.3569534731358903,12.970073161289937,0.0,0.2960294527222298,0.08,19.472030844443786,0.08,17.39944528507702,4.065159123732532,0.08,0.0,1.0,6.123233995736766e-17,0.17117705961019986,0.985240282501282,2.966195278000506,1.483097639000253,0.0,0.0,1.483097639000253
1990-01-10 12:00:00,1990,1,10,12,631972800,24.47843966165825,4.256574136465721,99.12295302907216,14.072590290028208,0.0,0.08,0.2971108187024747,17.55030999418681,0.0,0.3569534731358903,0.08,22.102407179916117,0.08,17.993453405512554,4.096471993549033,0.08,0.0,1.2246467991473532e-16,-1.0,0.17117705961019986,0.985240282501282,4.934197171403175,2.4670985857015877,0.0,0.0,2.4670985857015877
1990-01-10 18:00:00,1990,1,10,18,631994400,17.939525837763245,4.696587181694511,99.70271930376391,0.4438586801311048,0.0,0.08,0.2593493623541125,24.47843966165825,0.0,0.2971108187024747,0.08,16.974990804915222,0.08,18.234587163724562,4.066518428680608,0.08,0.0,-1.0,-1.8369701987210297e-16,0.17117705961019986,0.985240282501282,2.714925774750539,1.3574628873752694,0.0,0.0,1.3574628873752694
1990-01-11 00:00:00,1990,1,11,0,632016000,14.2387734599692,4.0726362755362,99.45893134960232,0.5851656885393115,0.0,0.08,0.25029570128989426,17.939525837763245,0.0,0.2593493623541125,0.08,12.970073161289937,0.08,18.551762238394378,4.017651357776937,0.08,0.0,0.0,1.0,0.18809941761179758,0.9821499931752291,2.372402324121711,1.1862011620608555,0.0,0.0,1.1862011620608555
1990-01-11 06:00:00,1990,1,11,6,632037600,18.935486556217846,5.068526072577368,99.73498038190428,0.5576005825657694,0.0,0.08,0.20571708506820646,14.2387734599692,0.0,0.25029570128989426,0.08,17.55030999418681,0.08,18.898056378902133,3.9148038103160987,0.08,0.0,1.0,6.123233995736766e-17,0.18809941761179758,0.9821499931752291,2.673784881009527,1.3368924405047635,0.0,0.0,1.3368924405047635
1990-01-11 12:00:00,1990,1,11,12,632059200,22.537792281262895,5.290514539365634,99.56188008445095,13.390403023323643,0.0,0.08,0.1960577353199022,18.935486556217846,0.0,0.20571708506820646,0.08,24.47843966165825,0.08,18.412894533803296,3.7442569936399575,0.08,0.0,1.2246467991473532e-16,-1.0,0.18809941761179758,0.9821499931752291,4.685477311828989,2.3427386559144945,0.0,0.0,2.3427386559144945
1990-01-11 18:00:00,1990,1,11,18,632080800,20.207793800479728,4.06889509248176,99.53547683407123,0.44890298596948336,0.0,0.08,0.27753395149998533,22.537792281262895,0.0,0.1960577353199022,0.08,17.939525837763245,0.08,18.97996152448242,3.7455180700995525,0.08,0.0,-1.0,-1.8369701987210297e-16,0.18809941761179758,0.9821499931752291,2.904283958973071,1.4521419794865356,0.0,0.0,1.4521419794865356
1990-01-12 00:00:00,1990,1,12,0,632102400,14.813581214076985,6.161153762937861,100.01994652820186,0.9908801969641191,0.0,0.08,0.26194499779403196,20.207793800479728,0.0,0.27753395149998533,0.08,14.2387734599692,0.08,19.123663463009365,3.846946697205754,0.08,0.0,0.0,1.0,0.20496611396949532,0.9787690698649216,2.5828740591055546,1.2914370295527773,0.0,0.0,1.2914370295527773
1990-01-12 06:00:00,1990,1,12,6,632124000,18.87885092757622,6.159141263702132,99.46307871173927,0.05238940535812431,0.0,0.08,0.2654946081710952,14.813581214076985,0.0,0.26194499779403196,0.08,18.935486556217846,0.08,19.109504555848957,3.7206439029038427,0.08,0.0,1.0,6.123233995736766e-17,0.20496611396949532,0.9787690698649216,2.831276562601718,1.415638281300859,0.0,0.0,1.415638281300859
1990-01-12 12:00:00,1990,1,12,12,632145600,23.348075571664996,5.847087947415764,99.16680676625796,13.815228443988747,1.9973681278018878,0.08,0.29221177338376736,18.87885092757622,0.0,0.2654946081710952,0.08,22.537792281262895,0.08,19.31207537844948,3.826850258070119,0.08,1.9973681278018878,1.2246467991473532e-16,-1.0,0.20496611396949532,0.9787690698649216,4.889050070472011,2.4445250352360053,1.8974997214117932,1.8974997214117932,0.547025313824212
1990-01-12 18:00:00,1990,1,12,18,632167200,16.50298919377191,6.442709944002871,99.59566583477766,0.2431697239315814,0.0,0.08,0.2566675009163951,23.348075571664996,1.9973681278018878,0.29221177338376736,0.08,20.207793800479728,0.08,18.38587422677253,3.775416942560643,0.08,1.9973681278018878,-1.0,-1.8369701987210297e-16,0.20496611396949532,0.9787690698649216,2.7016863740335673,1.3508431870167836,0.0,0.0,1.3508431870167836
1990-01-13 00:00:00,1990,1,13,0,632188800,10.180615114130127,4.589656851318361,99.44288475681303,0.15270060789662254,0.0,0.08,0.22363504641642168,16.50298919377191,0.0,0.2566675009163951,0.08,14.813581214076985,0.08,17.227632701785815,3.5658720452937693,0.08,1.9973681278018878,0.0,1.0,0.22177215755648186,0.975098513039961,2.089026943152072,1.044513471576036,0.0,0.0,1.044513471576036
1990-01-13 06:00:00,1990,1,13,6,632210400,18.673845840410536,7.639820600575433,99.44402720492803,0.7661843028884774,0.0,0.08,0.2924945986145079,10.180615114130127,0.0,0.22363504641642168,0.08,18.87885092757622,0.08,17.176381429994393,3.7443207696763574,0.08,1.9973681278018878,1.0,6.123233995736766e-17,0.22177215755648186,0.975098513039961,2.967267654997453,1.4836338274987264,0.0,0.0,1.4836338274987264
1990-01-13 12:00:00,1990,1,13,12,632232000,22.41567144923352,4.044815548548728,99.58062975469686,13.443107287176979,0.0,0.08,0.28023921768290905,18.673845840410536,0.0,0.2924945986145079,0.08,23.348075571664996,0.08,16.943280399386524,3.651290480473415,0.08,1.9973681278018878,1.2246467991473532e-16,-1.0,0.22177215755648186,0.975098513039961,4.673581722935201,2.3367908614676005,0.0,0.0,2.3367908614676005
1990-01-13 18:00:00,1990,1,13,18,632253600,15.8650320709673,5.783908430680288,99.73474955409833,0.10227577169428378,0.0,0.08,0.24942417679107778,22.41567144923352,0.0,0.28023921768290905,0.08,16.50298919377191,0.08,16.78379111868537,3.616066992414091,0.08,1.9973681278018878,-1.0,-1.8369701987210297e-16,0.22177215755648186,0.975098513039961,2.5816974587207056,1.2908487293603528,0.0,0.0,1.2908487293603528
1990-01-14 00:00:00,1990,1,14,0,632275200,11.908112218913477,4.054343604197898,99.45796201508266,0.4575575007012235,0.0,0.08,0.22603284545753685,15.8650320709673,0.0,0.24942417679107778,0.08,10.180615114130127,0.08,17.215665394881206,3.6922812156152407,0.08,1.9973681278018878,0.0,1.0,0.23851257519407648,0.9711394088771653,2.167972850547059,1.0839864252735294,0.0,0.0,1.0839864252735294
1990-01-14 06:00:00,1990,1,14,6,632296800,17.25839413044106,5.113506298849907,99.39558327421244,0.7789387608362764,0.0,0.08,0.2642718027141611,11.908112218913477,0.0,0.22603284545753685,0.08,18.673845840410536,0.08,16.86180246738884,3.695469830102191,0.08,1.9973681278018878,1.0,6.123233995736766e-17,0.23851257519407648,0.9711394088771653,2.683902480817594,1.341951240408797,0.0,0.0,1.341951240408797
1990-01-14 12:00:00,1990,1,14,12,632318400,23.78323752147995,4.5050729198511394,99.38987771293147,14.188173738095344,0.0,0.08,0.19643892224316495,17.25839413044106,0.0,0.2642718027141611,0.08,22.41567144923352,0.08,17.20369398545045,3.8817364428317824,0.08,0.0,1.2246467991473532e-16,-1.0,0.23851257519407648,0.9711394088771653,4.671751179206687,2.3358755896033436,0.0,0.0,2.3358755896033436
1990-01-14 18:00:00,1990,1,14,18,632340000,19.742742390811024,5.127847343103191,99.18295953109475,0.9714042701651675,0.0,0.08,0.22992402326244796,23.78323752147995,0.0,0.19643892224316495,0.08,15.8650320709673,0.08,18.17312156541138,4.099018567449503,0.08,0.0,-1.0,-1.8369701987210297e-16,0.23851257519407648,0.9711394088771653,2.8324276660808096,1.4162138330404048,0.0,0.0,1.4162138330404048
1990-01-15 00:00:00,1990,1,15,0,632361600,11.767594631657257,4.104434873056409,99.63257223428332,0.6313145545713491,0.0,0.08,0.22306053881790955,19.742742390811024,0.0,0.22992402326244796,0.08,11.908112218913477,0.08,18.13799216859732,4.142457830917034,0.08,0.0,0.0,1.0,0.2551824131233728,0.9668929289391521,2.148123986997522,1.074061993498761,0.0,0.0,1.074061993498761
1990-01-15 06:00:00,1990,1,15,6,632383200,17.79116219696345,7.841010138250931,99.07320341804852,0.8545489959896628,0.0,0.08,0.22412263559038,11.767594631657257,0.0,0.22306053881790955,0.08,17.25839413044106,0.08,18.27118418522792,4.161360389705381,0.08,0.0,1.0,6.123233995736766e-17,0.2551824131233728,0.9668929289391521,2.8043738451724636,1.4021869225862318,0.0,0.0,1.4021869225862318
1990-01-15 12:00:00,1990,1,15,12,632404800,20.039614845316084,4.539794287109611,99.40738306627463,14.16626757551413,0.0,0.08,0.18631267480710773,17.79116219696345,0.0,0.22412263559038,0.08,23.78323752147995,0.08,17.335278516186953,4.1558838490600785,0.08,0.0,1.2246467991473532e-16,-1.0,0.2551824131233728,0.9668929289391521,4.495042682884659,2.2475213414423294,0.0,0.0,2.2475213414423294
1990-01-15 18:00:00,1990,1,15,18,632426400,19.576148957944753,9.18291716065004,99.1159459148617,0.42196050750870095,0.0,0.08,0.27519457544502773,20.039614845316084,0.0,0.18631267480710773,0.08,19.742742390811024,0.08,17.293630157970384,4.018522908395961,0.08,0.0,-1.0,-1.8369701987210297e-16,0.2551824131233728,0.9668929289391521,3.0995536133544164,1.5497768066772082,0.0,0.0,1.5497768066772082
1990-01-16 00:00:00,1990,1,16,0,632448000,12.077525983029581,4.629394804678504,99.0478687313252,0.9625612709246473,0.0,0.08,0.23203498338916145,19.576148957944753,0.0,0.27519457544502773,0.08,11.767594631657257,0.08,17.37111299581347,4.101334587484286,0.08,0.0,0.0,1.0,0.2717767384711357,0.9623603298276545,2.273855963765127,1.1369279818825635,0.0,0.0,1.1369279818825635
1990-01-16 06:00:00,1990,1,16,6,632469600,19.710180349029258,5.134997274630269,99.56901326935653,0.24354090348402502,0.0,0.08,0.189595972838655,12.077525983029581,0.0,0.23203498338916145,0.08,17.79116219696345,0.08,17.85086753382992,3.9485825643578765,0.08,0.0,1.0,6.123233995736766e-17,0.2717767384711357,0.9623603298276545,2.605492146792386,1.302746073396193,0.0,0.0,1.302746073396193
1990-01-16 12:00:00,1990,1,16,12,632491200,22.498321763351587,4.690956474441064,99.5961982286394,14.004712799211067,0.0,0.08,0.2155926115973996,19.710180349029258,0.0,0.189595972838655,0.08,20.039614845316084,0.08,18.465544263338796,3.9081938702821106,0.08,0.0,1.2246467991473532e-16,-1.0,0.2717767384711357,0.9623603298276545,4.591422661151539,2.2957113305757697,0.0,0.0,2.2957113305757697
1990-01-16 18:00:00,1990,1,16,18,632512800,21.572963912229945,7.10004505992405,99.14937053220453,0.583949281178924,11.78235488686176,0.14375468206162625,0.25086160167711774,22.498321763351587,0.0,0.2155926115973996,0.08,19.576148957944753,0.08,18.964748001910092,3.9486910636996666,0.09593867051540655,11.78235488686176,-1.0,-1.8369701987210297e-16,0.2717767384711357,0.9623603298276545,3.216247462090579,1.6081237310452896,11.193237142518672,1.6081237310452896,0.0
1990-01-17 00:00:00,1990,1,17,0,632534400,13.812927939862506,6.923740083320586,99.13639265957151,0.46848644524157856,0.0,0.08,0.22377768293819347,21.572963912229945,11.78235488686176,0.25086160167711774,0.14375468206162625,12.077525983029581,0.08,19.398598491118324,3.8251723572788996,0.09593867051540655,11.78235488686176,0.0,1.0,0.2882906407095177,0.9575429528116719,2.3388082167852646,1.1694041083926323,0.0,0.0,1.1694041083926323
1990-01-17 06:00:00,1990,1,17,6,632556000,19.31997631708183,4.883044186113358,99.79302896697321,0.3156209375323811,0.0,0.08,0.2657033484728109,13.812927939862506,0.0,0.22377768293819347,0.08,19.710180349029258,0.08,19.30104748313147,3.843192365790988,0.09593867051540657,11.78235488686176,1.0,6.123233995736766e-17,0.2882906407095177,0.9575429528116719,2.798298932025399,1.3991494660126995,0.0,0.0,1.3991494660126995
