datetime,year,month,day,hour,system:time_start,region,temp_c,wind_speed,pressure_kpa,solar_rad,precip,soil_moisture,ndvi,modis_et_mm,temp_c_lag1,precip_lag1,ndvi_lag1,soil_moisture_lag1,temp_c_lag4,soil_moisture_lag4,temp_c_roll24h,solar_rad_roll24h,soil_moisture_roll24h,precip_cum48h,sin_hour,cos_hour,sin_doy,cos_doy
2020-01-04 12:00:00,2020,1,4,12,1578139200,kansas,5.528783155137463,5.526664755555413,97.21449534429628,9.738290466258748,0.0,0.1549992951289409,0.250186001441229,3.212473506374266,-1.6590288530040271,0.0,0.2478236441952779,0.1719397334959808,6.613453796958255,0.2610038176005179,-1.7990150893519288,2.733281905457235,0.15562809809958544,11.38119249564037,1.2246467991473532e-16,-1.0,0.06875540848113941,0.9976335468520451
2020-01-04 18:00:00,2020,1,4,18,1578160800,kansas,-2.826224024234841,5.796189543399251,97.05631018137132,0.1796399463573602,0.0,0.1416711281621493,0.2851330956221045,1.7065859005574076,5.528783155137463,0.0,0.250186001441229,0.1549992951289409,-0.3133417006316512,0.1237238507210097,-2.4272356702527267,2.6231908875291414,0.16011491745987033,11.38119249564037,-1.0,-1.8369701987210297e-16,0.06875540848113941,0.9976335468520451
2020-01-05 00:00:00,2020,1,5,0,1578182400,kansas,-7.372088279350429,7.974900630806498,96.6925631097209,0.6847814239314902,10.698378989415366,0.2656420381982505,0.2165868082479519,2.0364928907615525,-2.826224024234841,0.0,0.2851330956221045,0.1416711281621493,-10.7524729589095,0.1718495130524104,-1.5821395003629588,2.786579099198171,0.18356304874633037,22.079571485055737,0.0,1.0,0.08590610426133272,0.9963032375991965
2020-01-05 06:00:00,2020,1,5,6,1578204000,kansas,-3.364019525531167,5.094501928781648,96.93493433746228,0.8958835414763944,0.0,0.15029245721218,0.2384002290152673,1.5288797756029218,-7.372088279350429,10.698378989415366,0.2165868082479519,0.2656420381982505,-1.6590288530040271,0.1719397334959808,-2.0083871684947434,2.8746488445059977,0.17815122967538016,22.079571485055737,1.0,6.123233995736766e-17,0.08590610426133272,0.9963032375991965
2020-01-05 12:00:00,2020,1,5,12,1578225600,kansas,6.479851871531774,6.003690247161615,97.18925867174626,9.769420704226356,0.0,0.1378879285156335,0.2673919798262201,3.2211420351698705,-3.364019525531167,0.0,0.2384002290152673,0.15029245721218,5.528783155137463,0.1549992951289409,-1.7706199893961658,2.8824314039978995,0.1738733880220533,10.698378989415366,1.2246467991473532e-16,-1.0,0.08590610426133272,0.9963032375991965
2020-01-05 18:00:00,2020,1,5,18,1578247200,kansas,-0.5038622957646233,5.176538978954688,96.56198663117172,0.5263904263731414,0.0,0.1338127425667305,0.2766969476503065,1.542628301469659,6.479851871531774,0.0,0.2673919798262201,0.1378879285156335,-2.826224024234841,0.1416711281621493,-1.1900295572786113,2.969119024001845,0.1719087916231986,10.698378989415366,-1.0,-1.8369701987210297e-16,0.08590610426133272,0.9963032375991965
2020-01-06 00:00:00,2020,1,6,0,1578268800,kansas,-13.980891274355008,6.171025012177861,96.85153743677049,0.2304340784996165,0.0,0.1151569464299512,0.2777439334618487,1.8493527144167148,-0.5038622957646233,0.0,0.2766969476503065,0.1338127425667305,-7.372088279350429,0.2656420381982505,-2.842230306029756,2.8555321876438766,0.1342875186811238,10.698378989415366,0.0,1.0,0.10303137904317879,0.9946781061893646
2020-01-06 06:00:00,2020,1,6,6,1578290400,kansas,1.0116128719433042,7.307079153695417,96.3709444464734,0.9193411554767154,0.0,0.144674077398064,0.2163390419347402,1.5014802269680736,-13.980891274355008,0.0,0.2777439334618487,0.1151569464299512,-3.364019525531167,0.15029245721218,-1.7483222066611384,2.861396591143957,0.1328829237275948,10.698378989415366,1.0,6.123233995736766e-17,0.10303137904317879,0.9946781061893646
2020-01-06 12:00:00,2020,1,6,12,1578312000,kansas,4.768401616726095,5.845958293857387,96.82493835049776,10.127320582162758,0.0,0.1495219749176934,0.2692575873448421,3.2440395248269507,1.0116128719433042,0.0,0.2163390419347402,0.144674077398064,6.479851871531774,0.1378879285156335,-2.176184770362558,2.9508715606280576,0.13579143532810978,10.698378989415366,1.2246467991473532e-16,-1.0,0.10303137904317879,0.9946781061893646
2020-01-06 18:00:00,2020,1,6,18,1578333600,kansas,-8.176767409286283,14.349910732922137,97.11401945448468,0.4670830356589988,0.0,0.1222030137047776,0.2489227034198708,1.6709649457682003,4.768401616726095,0.0,0.2692575873448421,0.1495219749176934,-0.5038622957646233,0.1338127425667305,-4.094411048742973,2.9360447129495215,0.13288900311262156,10.698378989415366,-1.0,-1.8369701987210297e-16,0.10303137904317879,0.9946781061893646
2020-01-07 00:00:00,2020,1,7,0,1578355200,kansas,-10.056951467194772,6.9643477446708495,96.34590553178548,0.1107878350331398,0.0,0.1489791760333569,0.2632172032039189,1.5456562250288903,-8.176767409286283,0.0,0.2489227034198708,0.1222030137047776,-13.980891274355008,0.1151569464299512,-3.1134260969529137,2.9061331520829023,0.14134456051347297,0.0,0.0,1.0,0.1201261651823505,0.9927586335250793
2020-01-07 06:00:00,2020,1,7,6,1578376800,kansas,-1.9060274829537052,8.294308035854462,96.60935346965198,0.9527370676705011,0.0,0.1826747205171553,0.2653776453297188,2.2543997847450674,-10.056951467194772,0.0,0.2632172032039189,0.1489791760333569,1.0116128719433042,0.144674077398064,-3.8428361856771662,2.914482130131349,0.1508447212932458,0.0,1.0,6.123233995736766e-17,0.1201261651823505,0.9927586335250793
2020-01-07 12:00:00,2020,1,7,12,1578398400,kansas,6.242177638180561,6.475356934934123,96.34618073127206,9.843934370039474,0.0,0.1402477555210138,0.2034076897133954,3.0612309639113,-1.9060274829537052,0.0,0.2653776453297188,0.1826747205171553,4.768401616726095,0.1495219749176934,-3.47439218031355,2.8436355771005277,0.1485261664440759,0.0,1.2246467991473532e-16,-1.0,0.1201261651823505,0.9927586335250793
2020-01-07 18:00:00,2020,1,7,18,1578420000,kansas,-5.2665640421774285,6.370920387180245,96.83039803739682,0.2491627030747396,0.0,0.1201799910694885,0.2498635072477978,1.4810140066313713,6.242177638180561,0.0,0.2034076897133954,0.1402477555210138,-8.176767409286283,0.1222030137047776,-2.746841338536336,2.789155493954463,0.14802041078525363,0.0,-1.0,-1.8369701987210297e-16,0.1201261651823505,0.9927586335250793
2020-01-08 00:00:00,2020,1,8,0,1578441600,kansas,-7.740043455212364,5.0487999091608415,96.04664715370112,0.5242001072917417,0.0,0.1451869370819185,0.2283063025457346,1.288459888922862,-5.2665640421774285,0.0,0.2498635072477978,0.1201799910694885,-10.056951467194772,0.1489791760333569,-2.1676143355407342,2.8925085620191138,0.14707235104739402,0.0,0.0,1.0,0.13718540405660057,0.9905453876091833
2020-01-08 06:00:00,2020,1,8,6,1578463200,kansas,0.2225423656103586,5.312044207862003,96.63107169645234,0.326563963798568,0.0,0.147222363682894,0.2679101114458799,1.5722263537595775,-7.740043455212364,0.0,0.2283063025457346,0.1451869370819185,-1.9060274829537052,0.1826747205171553,-1.6354718733997182,2.7359652860511305,0.1382092618388287,0.0,1.0,6.123233995736766e-17,0.13718540405660057,0.9905453876091833
2020-01-08 12:00:00,2020,1,8,12,1578484800,kansas,3.912682136099676,6.761187052271558,97.00356230473216,10.11800024002032,13.43862148173412,0.3124415384359172,0.2307740324488701,3.620048381105665,0.2225423656103586,0.0,0.2679101114458799,0.147222363682894,6.242177638180561,0.1402477555210138,-2.2178457489199395,2.8044817535463418,0.18125770756755455,13.43862148173412,1.2246467991473532e-16,-1.0,0.13718540405660057,0.9905453876091833
2020-01-08 18:00:00,2020,1,8,18,1578506400,kansas,-2.642116872665631,8.620633536284132,95.93668443182722,0.5270947601095797,0.0,0.1355771225248501,0.2936082629600728,1.824975164112189,3.912682136099676,13.43862148173412,0.2307740324488701,0.3124415384359172,-5.2665640421774285,0.1201799910694885,-1.5617339565419899,2.8739647678050515,0.18510699043139495,13.43862148173412,-1.0,-1.8369701987210297e-16,0.13718540405660057,0.9905453876091833
2020-01-09 00:00:00,2020,1,9,0,1578528000,kansas,-12.753472567836784,7.009945793075341,97.07244999383478,0.8913201926161819,0.0,0.1390848682877233,0.2139058985533742,1.4747030166916362,-2.642116872665631,0.0,0.2936082629600728,0.1355771225248501,-7.740043455212364,0.1451869370819185,-2.815091234698095,2.9657447891361617,0.18358147323284613,13.43862148173412,0.0,1.0,0.1542040475626894,0.988039023376751
2020-01-09 06:00:00,2020,1,9,6,1578549600,kansas,-0.2429274856575793,7.188944281999408,97.7315909573201,0.689974859353082,0.0,0.1205911748727653,0.2496710966538445,1.507936658320299,-12.753472567836784,0.0,0.2139058985533742,0.1390848682877233,0.2225423656103586,0.147222363682894,-2.9314586975150796,3.0565975130247907,0.17692367603031395,13.43862148173412,1.0,6.123233995736766e-17,0.1542040475626894,0.988039023376751
2020-01-09 12:00:00,2020,1,9,12,1578571200,kansas,6.771628233592989,6.376892975160045,96.67618728692344,10.002013872251617,0.0,0.1499656650543839,0.2493981774532762,3.297582858653413,-0.2429274856575793,0.0,0.2496710966538445,0.1205911748727653,3.912682136099676,0.3124415384359172,-2.216722173141751,3.0276009210826142,0.13630470768493064,13.43862148173412,1.2246467991473532e-16,-1.0,0.1542040475626894,0.988039023376751
2020-01-09 18:00:00,2020,1,9,18,1578592800,kansas,-3.541075970718324,13.113760357436744,96.7512167568373,0.7765087780546891,0.0,0.119606156581289,0.2609291749947932,2.020407882763312,6.771628233592989,0.0,0.2493981774532762,0.1499656650543839,-2.642116872665631,0.1355771225248501,-2.4414619476549246,3.0899544255688913,0.13231196619904037,13.43862148173412,-1.0,-1.8369701987210297e-16,0.1542040475626894,0.988039023376751
2020-01-10 00:00:00,2020,1,10,0,1578614400,kansas,-9.289084314233316,8.10615139641812,96.153963429302,0.1856231137415261,0.0,0.1696473403802402,0.2019894414513248,1.7719190847702442,-3.541075970718324,0.0,0.2609291749947932,0.119606156581289,-12.753472567836784,0.1390848682877233,-1.5753648842540575,2.9135301558502276,0.1399525842221696,13.43862148173412,0.0,1.0,0.17117705961019986,0.985240282501282
2020-01-10 06:00:00,2020,1,10,6,1578636000,kansas,-5.207381019761909,7.678777720211634,96.58999989361894,0.4451890299359958,0.0,0.1414628851084138,0.2864740692962652,1.8554985346683612,-9.289084314233316,0.0,0.2019894414513248,0.1696473403802402,-0.2429274856575793,0.1205911748727653,-2.8164782677801403,2.852333698495956,0.14517051178108173,13.43862148173412,1.0,6.123233995736766e-17,0.17117705961019986,0.985240282501282
2020-01-10 12:00:00,2020,1,10,12,1578657600,kansas,7.676647324020613,6.850962713633273,96.9444087947728,10.120624467805994,0.0,0.1680862829671434,0.2596694589914769,3.7141144290122017,-5.207381019761909,0.0,0.2864740692962652,0.1414628851084138,6.771628233592989,0.1499656650543839,-2.590223495173234,2.8819863473845504,0.1497006662592716,0.0,1.2246467991473532e-16,-1.0,0.17117705961019986,0.985240282501282
2020-01-10 18:00:00,2020,1,10,18,1578679200,kansas,-3.12538235253316,5.754385331913829,96.98701672583924,0.4286880862017694,0.0,0.1504661850238282,0.1698261351028265,1.3069183469461576,7.676647324020613,0.0,0.2596694589914769,0.1680862829671434,-3.541075970718324,0.119606156581289,-2.4863000906269432,2.7950311744213203,0.1574156733699064,0.0,-1.0,-1.8369701987210297e-16,0.17117705961019986,0.985240282501282
2020-01-11 00:00:00,2020,1,11,0,1578700800,kansas,-12.547716673454984,6.724105891728332,96.70301137220368,0.1605464178804369,0.0,0.1909029535469984,0.263863825060002,1.8602972444102832,-3.12538235253316,0.0,0.1698261351028265,0.1504661850238282,-9.289084314233316,0.1696473403802402,-3.3009581804323602,2.7887620004560483,0.16272957666159593,0.0,0.0,1.0,0.18809941761179758,0.9821499931752291
2020-01-11 06:00:00,2020,1,11,6,1578722400,kansas,-4.40786541733125,6.400660661653564,96.64698086461996,0.2156105184695209,0.0,0.1,0.2774587255827797,1.6000600099261957,-12.547716673454984,0.0,0.263863825060002,0.1909029535469984,-5.207381019761909,0.1414628851084138,-3.1010792798246953,2.7313673725894296,0.1523638553844925,0.0,1.0,6.123233995736766e-17,0.18809941761179758,0.9821499931752291
2020-01-11 12:00:00,2020,1,11,12,1578744000,kansas,4.272419384153623,5.436308223166631,96.46486516712493,9.88087377470788,0.0,0.1,0.2404276987580697,2.792338504822876,-4.40786541733125,0.0,0.2774587255827797,0.1,7.676647324020613,0.1680862829671434,-3.9521362647914433,2.671429699314901,0.13534228464270665,0.0,1.2246467991473532e-16,-1.0,0.18809941761179758,0.9821499931752291
2020-01-11 18:00:00,2020,1,11,18,1578765600,kansas,-1.399449823839539,6.264076512112725,96.6642962022923,0.8439170226623673,0.0,0.1672544038790663,0.2221758457174962,1.6983921600759324,4.272419384153623,0.0,0.2404276987580697,0.1,-3.12538235253316,0.1504661850238282,-3.5206531326180373,2.7752369334300506,0.1395393393565162,0.0,-1.0,-1.8369701987210297e-16,0.18809941761179758,0.9821499931752291
2020-01-12 00:00:00,2020,1,12,0,1578787200,kansas,-10.127794646590893,8.721900067888516,96.65510300905775,0.3116508686431241,0.0,0.1232396003782145,0.2805010842803685,1.7284655498178076,-1.399449823839539,0.0,0.2221758457174962,0.1672544038790663,-12.547716673454984,0.1909029535469984,-2.915672625902015,2.813013046120722,0.1226235010643202,0.0,0.0,1.0,0.20496611396949532,0.9787690698649216
2020-01-12 06:00:00,2020,1,12,6,1578808800,kansas,-4.077272717318955,6.083977763423764,96.55049650883517,0.0256727791432064,0.0,0.153514820770386,0.2541307173782055,1.6847281734000716,-10.127794646590893,0.0,0.2805010842803685,0.1232396003782145,-4.40786541733125,0.1,-2.8330244508989413,2.7655286112891435,0.1360022062569167,0.0,1.0,6.123233995736766e-17,0.20496611396949532,0.9787690698649216
2020-01-12 12:00:00,2020,1,12,12,1578830400,kansas,4.35207482715645,5.799100347887669,95.64731975027064,9.980266914532091,0.0,0.1491115530935784,0.2022087430311175,3.185717367276045,-4.077272717318955,0.0,0.2541307173782055,0.153514820770386,4.272419384153623,0.1,-2.8131105901482343,2.7903768962451965,0.1482800945303113,0.0,1.2246467991473532e-16,-1.0,0.20496611396949532,0.9787690698649216
2020-01-12 18:00:00,2020,1,12,18,1578852000,kansas,1.2409564278997722,6.166847562431315,96.4810277437788,0.449709832626698,0.0,0.1581010082151114,0.2164012531723536,1.7052191820933276,4.35207482715645,0.0,0.2022087430311175,0.1491115530935784,-1.399449823839539,0.1672544038790663,-2.1530090272134066,2.6918250987362793,0.14599174561432257,0.0,-1.0,-1.8369701987210297e-16,0.20496611396949532,0.9787690698649216
2020-01-13 00:00:00,2020,1,13,0,1578873600,kansas,-13.792311905819371,6.549122188350975,96.58103636964648,0.7805546150961576,0.0,0.1340695609930649,0.2627891566689568,1.7718751598339952,1.2409564278997722,0.0,0.2164012531723536,0.1581010082151114,-10.127794646590893,0.1232396003782145,-3.0691383420205263,2.8090510353495377,0.14869923576803518,0.0,0.0,1.0,0.22177215755648186,0.975098513039961
2020-01-13 06:00:00,2020,1,13,6,1578895200,kansas,0.2884924892056735,6.186382816682421,96.79784816720394,0.2726904207134957,0.0,0.139070628002782,0.2323919200099885,1.515176673624033,-13.792311905819371,0.0,0.2627891566689568,0.1340695609930649,-4.077272717318955,0.153514820770386,-1.9776970403893692,2.8708054457421097,0.14508818757613418,0.0,1.0,6.123233995736766e-17,0.22177215755648186,0.975098513039961
2020-01-13 12:00:00,2020,1,13,12,1578916800,kansas,4.058640727010558,5.415012739549528,96.71271931356698,9.77534544618404,0.0,0.1475500613842587,0.2687512078298273,3.3644493310418206,0.2884924892056735,0.0,0.2323919200099885,0.139070628002782,4.35207482715645,0.1491115530935784,-2.051055565425842,2.819575078655097,0.14469781464880427,0.0,1.2246467991473532e-16,-1.0,0.22177215755648186,0.975098513039961
2020-01-13 18:00:00,2020,1,13,18,1578938400,kansas,0.0217099830006191,5.3397659617026765,97.012169249133,0.816840053143661,0.0,0.1521455127274241,0.2780507979015842,1.8282659023859484,4.058640727010558,0.0,0.2687512078298273,0.1475500613842587,1.2409564278997722,0.1581010082151114,-2.35586717665063,2.9113576337843377,0.14320894077688243,0.0,-1.0,-1.8369701987210297e-16,0.22177215755648186,0.975098513039961
2020-01-14 00:00:00,2020,1,14,0,1578960000,kansas,-12.077964125381897,7.065688175615732,97.45599690886468,0.9785387128721172,6.709735075540785,0.2236027727089392,0.2903602285877248,2.0283680981278893,0.0217099830006191,0.0,0.2780507979015842,0.1521455127274241,-13.792311905819371,0.1340695609930649,-1.9272802315412614,2.9608536582283276,0.16559224370585102,6.709735075540785,0.0,1.0,0.23851257519407648,0.9711394088771653
2020-01-14 06:00:00,2020,1,14,6,1578981600,kansas,-4.054970881842313,5.460511284172382,97.81832817893672,0.5671992009041026,0.0,0.1159437288737787,0.2141249599774453,1.315667482773441,-12.077964125381897,6.709735075540785,0.2903602285877248,0.2236027727089392,0.2884924892056735,0.139070628002782,-3.0131460743032576,3.0344808532759795,0.15981051892360018,6.709735075540785,1.0,6.123233995736766e-17,0.23851257519407648,0.9711394088771653
2020-01-14 12:00:00,2020,1,14,12,1579003200,kansas,6.0596553470488335,8.964338365323723,97.31350053737202,10.419435435726296,0.0,0.1427520045387751,0.2558867024146717,3.4001325635404367,-4.054970881842313,0.0,0.2141249599774453,0.1159437288737787,4.058640727010558,0.1475500613842587,-2.5128924192936894,3.1955033506615433,0.15861100471222928,6.709735075540785,1.2246467991473532e-16,-1.0,0.23851257519407648,0.9711394088771653
2020-01-14 18:00:00,2020,1,14,18,1579024800,kansas,-2.995733681737314,6.516076847705806,96.24083377491404,0.0608662316156299,0.0,0.1467350611073621,0.2482350723011017,1.5786762900957567,6.0596553470488335,0.0,0.2558867024146717,0.1427520045387751,0.0217099830006191,0.1521455127274241,-3.2672533354781725,3.0065098952795357,0.15725839180721377,6.709735075540785,-1.0,-1.8369701987210297e-16,0.23851257519407648,0.9711394088771653
2020-01-15 00:00:00,2020,1,15,0,1579046400,kansas,-10.093638242875306,7.854915040107402,96.88669654569384,0.4535470344927076,0.0,0.1876675546883326,0.2405839906436292,2.0381403532681457,-2.995733681737314,0.0,0.2482350723011017,0.1467350611073621,-12.077964125381897,0.2236027727089392,-2.771171864851525,2.8752619756846833,0.1482745873020621,6.709735075540785,0.0,1.0,0.2551824131233728,0.9668929289391521
2020-01-15 06:00:00,2020,1,15,6,1579068000,kansas,-0.9631134276545148,6.794528283233564,97.00892734957762,0.4487617876552933,0.0,0.126356173871714,0.3176158327471365,1.848453351357773,-10.093638242875306,0.0,0.2405839906436292,0.1876675546883326,-4.054970881842313,0.1159437288737787,-1.9982075013045755,2.845652622372481,0.15087769855154595,6.709735075540785,1.0,6.123233995736766e-17,0.2551824131233728,0.9668929289391521
2020-01-15 12:00:00,2020,1,15,12,1579089600,kansas,4.224762629522076,5.88298512467046,97.15425983222626,9.694936895426045,0.0,0.1792502989711753,0.235433415366924,2.9455419674559966,-0.9631134276545148,0.0,0.3176158327471365,0.126356173871714,6.0596553470488335,0.1427520045387751,-2.4569306806862645,2.664527987297418,0.160002272159646,6.709735075540785,1.2246467991473532e-16,-1.0,0.2551824131233728,0.9668929289391521
2020-01-15 18:00:00,2020,1,15,18,1579111200,kansas,-3.3978511437827867,5.448067124699844,96.7457064564054,0.669838133646617,0.0,0.1637735657712589,0.2389992293891535,1.6257710435444317,4.224762629522076,0.0,0.235433415366924,0.1792502989711753,-2.995733681737314,0.1467350611073621,-2.5574600461976327,2.816770962805165,0.1642618983256202,6.709735075540785,-1.0,-1.8369701987210297e-16,0.2551824131233728,0.9668929289391521
2020-01-16 00:00:00,2020,1,16,0,1579132800,kansas,-10.371761861233091,5.932293210538439,96.24379219102086,0.386438195283323,0.0,0.1474288578462662,0.2386085069150578,1.646744042868917,-3.3978511437827867,0.0,0.2389992293891535,0.1637735657712589,-10.093638242875306,0.1876675546883326,-2.626990950787079,2.7999937530028185,0.1542022241151036,0.0,0.0,1.0,0.2717767384711357,0.9623603298276545
2020-01-16 06:00:00,2020,1,16,6,1579154400,kansas,-4.586171105402527,5.7536388022100144,96.09836523608716,0.5383731862060716,0.0,0.179044175770049,0.2266311890438783,1.651634631445498,-10.371761861233091,0.0,0.2386085069150578,0.1474288578462662,-0.9631134276545148,0.126356173871714,-3.5327553702240824,2.822396602640513,0.16737422458968734,0.0,1.0,6.123233995736766e-17,0.2717767384711357,0.9623603298276545
2020-01-16 12:00:00,2020,1,16,12,1579176000,kansas,7.163633261967632,5.701156746096597,96.57724773776746,9.86327329045605,0.0,0.1444580311431904,0.2726896696052439,3.46392770559061,-4.586171105402527,0.0,0.2266311890438783,0.179044175770049,4.224762629522076,0.1792502989711753,-2.798037712112693,2.8644807013980143,0.15867615763269113,0.0,1.2246467991473532e-16,-1.0,0.2717767384711357,0.9623603298276545
2020-01-16 18:00:00,2020,1,16,18,1579197600,kansas,-2.149783384028749,10.348906239470214,97.1332105002636,0.6236362503708235,0.0,0.1,0.3039519182639135,1.7697391996132863,7.163633261967632,0.0,0.2726896696052439,0.1444580311431904,-3.3978511437827867,0.1637735657712589,-2.4860207721741836,2.852930230579066,0.1427327661898764,0.0,-1.0,-1.8369701987210297e-16,0.2717767384711357,0.9623603298276545
2020-01-17 00:00:00,2020,1,17,0,1579219200,kansas,-11.45426574601339,7.817350882731981,96.8908381592073,0.1614151133846328,0.0,0.1428526860645181,0.2531818985968359,1.6501735646353897,-2.149783384028749,0.0,0.3039519182639135,0.1,-10.371761861233091,0.1474288578462662,-2.756646743369258,2.7966744601043936,0.14158872324443936,0.0,0.0,1.0,0.2882906407095177,0.9575429528116719
2020-01-17 06:00:00,2020,1,17,6,1579240800,kansas,-3.6559714487460617,6.347367482369059,96.22527694083232,0.575482972269504,0.0,0.1607050984768818,0.1969172706091649,1.5123752252325018,-11.45426574601339,0.0,0.2531818985968359,0.1428526860645181,-4.586171105402527,0.179044175770049,-2.524096829205142,2.8059519066202516,0.1370039539211476,0.0,1.0,6.123233995736766e-17,0.2882906407095177,0.9575429528116719
2020-01-17 12:00:00,2020,1,17,12,1579262400,kansas,4.39485245693144,8.270334667103683,97.15941370059022,10.470436579388114,0.0,0.1522893452495606,0.2564662456910682,3.405060794974784,-3.6559714487460617,0.0,0.1969172706091649,0.1607050984768818,7.163633261967632,0.1444580311431904,-3.2162920304641895,2.9577427288532676,0.1389617824477401,0.0,1.2246467991473532e-16,-1.0,0.2882906407095177,0.9575429528116719
2020-01-17 18:00:00,2020,1,17,18,1579284000,kansas,-0.3052083472563422,5.707561346868491,97.24015266381244,0.7281809849625496,0.0,0.1323377696503581,0.2336199443826479,1.6614743372629992,4.39485245693144,0.0,0.2564662456910682,0.1522893452495606,-2.149783384028749,0.1,-2.755148271271088,2.983878912501199,0.14704622486032964,0.0,-1.0,-1.8369701987210297e-16,0.2882906407095177,0.9575429528116719
2020-01-18 00:00:00,2020,1,18,0,1579305600,kansas,-13.125247062162892,5.373931154814732,96.09352346875116,0.3133196975890711,0.0,0.1219013095381856,0.1860833122945471,1.195707806537218,-0.3052083472563422,0.0,0.2336199443826479,0.1323377696503581,-11.45426574601339,0.1428526860645181,-3.1728936003084636,3.0218550585523083,0.14180838072874652,0.0,0.0,1.0,0.3047192331091634,0.9524422234305676
